Temperature_C,Humidity_Percent,CO_ppm
12.08,59.81,28.7
25.64,19.7,35.33
-4.99,47.35,24.07
18.13,78.97,4.7
4.78,58.11,15.32
39.97,26.07,29.64
30.84,30.07,27.8
12.25,82.95,35.58
12.24,74.25,2.61
5.7,22.12,38.98
26.28,88.32,4.82
6.64,40.44,14.86
-5.47,87.03,37.69
-12.37,42.15,7.22
29.92,69.8,32.24
-7.46,83.37,41.6
12.12,62.95,22.24
28.51,45.78,41.2
31.41,19.2,22.97
33.03,72.31,24.94
-14.47,70.77,34.27
1.7,73.8,8.82
13.25,15.14,34.27
29.85,79.14,4.85
26.4,74.13,14.61
20.09,48.86,39.83
-8.89,48.8,8.57
-2.32,26.62,3.67
39.97,38.53,6.26
39.38,25.87,17.38
3.32,31.27,34.15
22.13,65.69,0.48
14.35,63.01,23.59
-2.03,41.21,6.57
17.99,86.51,1.66
19.01,63.85,0.9
-7.72,29.33,37.89
-14.42,23.84,9.13
35.2,47.89,29.45
20.53,92.88,31.02
33.61,44.59,42.18
33.16,31.23,27.09
8.43,30.33,18.57
9.52,42.2,15.49
25.52,91.2,23.5
1.87,70.5,18.71
7.39,15.53,0.14
10.58,39.46,28.98
35.66,85.78,17.45
3.14,60.79,10.13
18.1,45.5,9.33
15.67,52.43,20.48
7.08,70.22,12.08
-7.66,28.46,17.82
7.29,49.93,11.32
31.15,66.59,44.98
7.31,61.12,31.03
2.86,49.28,34.91
18.47,75.46,21.43
-7.59,87.05,19.79
-3.5,17.14,15.74
31.72,59.12,16.23
16.28,27.06,26.85
33.79,15.39,23.33
16.8,38.57,9.14
-13.11,17.01,17.51
3.08,43.74,9.9
0.76,83.05,13.75
17.55,75.08,4.42
-1.24,89.94,2.77
13.87,44.95,25.23
-5.1,66.66,2.95
5.14,89.85,8.9
38.2,69.64,5.82
2.05,56.85,30.67
-7.53,65.88,41.03
-11.84,15.2,6.13
17.87,27.45,39.01
11.89,33.78,33.56
-13.44,33.42,3.16
-3.54,77.0,2.29
-3.19,51.33,30.96
19.19,53.65,34.83
15.58,92.15,30.68
39.37,55.82,29.11
28.15,92.26,43.47
11.81,29.02,39.68
26.54,15.44,18.01
32.0,86.27,16.92
27.1,70.87,36.59
2.59,60.81,34.34
25.09,64.36,28.61
5.24,59.15,2.1
-1.33,51.98,28.2
31.77,51.22,43.46
37.13,74.45,4.55
12.34,37.61,23.79
35.57,81.62,18.78
2.82,76.72,23.01
12.96,30.0,41.68
3.94,63.42,2.28
-14.63,33.01,25.45
21.2,82.23,34.42
-11.02,67.68,24.12
-2.23,80.35,40.24
35.37,34.02,43.51
-12.03,17.29,0.42
6.5,38.61,33.79
-4.69,85.24,27.0
38.87,15.07,19.23
20.09,70.65,1.6
-5.27,60.47,41.65
20.58,64.15,38.99
23.77,71.02,19.91
-11.43,70.54,15.25
19.35,70.32,0.39
13.13,76.91,25.1
0.72,55.49,22.76
4.23,36.08,44.96
7.49,46.07,26.32
12.6,57.66,19.29
29.53,64.13,0.03
-2.69,35.29,44.47
34.09,80.71,35.79
-8.78,44.36,1.27
-7.98,61.68,36.16
-4.52,67.12,5.14
-6.11,29.92,24.68
26.52,55.5,14.37
3.07,73.74,38.76
-0.58,56.0,2.09
4.71,85.47,33.11
-4.09,68.51,9.19
29.93,87.97,4.33
17.37,61.65,17.69
0.38,53.68,16.96
39.98,21.72,30.18
35.56,59.13,2.02
23.04,23.72,20.47
1.16,62.51,12.24
-13.08,82.18,34.98
13.72,25.75,4.35
27.5,76.36,22.93
2.96,72.43,28.77
32.95,31.02,34.0
27.84,49.0,22.13
33.77,40.84,18.2
14.77,58.96,32.37
18.56,60.57,1.21
2.06,29.88,12.79
22.24,59.17,14.02
-12.92,92.82,38.98
-5.28,63.5,30.71
10.14,81.81,17.58
33.96,79.09,0.48
16.15,28.58,33.75
26.15,73.3,6.2
23.76,44.27,22.7
-9.46,20.28,15.36
-10.77,67.31,34.02
18.27,60.48,6.06
34.62,76.04,15.81
20.91,15.18,1.8
-3.23,79.13,0.3
-1.43,81.12,2.62
22.14,23.54,36.88
34.07,91.26,43.85
-3.82,71.08,18.06
27.35,33.04,37.59
11.84,76.33,44.87
28.03,59.37,42.99
-4.04,49.82,44.31
32.97,25.96,31.38
18.43,24.91,15.44
4.97,19.98,38.64
23.74,22.26,38.52
22.57,81.66,28.17
-2.93,54.63,11.28
-14.87,54.45,26.18
-12.24,41.28,16.73
37.84,58.59,31.72
13.65,19.26,23.51
9.2,42.14,36.88
4.06,38.95,4.99
33.16,24.76,5.04
21.87,37.33,17.81
34.39,86.75,1.89
-4.06,17.87,1.97
20.36,43.85,38.8
34.74,53.31,6.03
15.49,18.77,34.86
-1.29,66.19,26.53
-0.91,76.79,28.6
4.86,26.39,29.36
30.79,40.78,40.78
26.37,42.3,41.75
21.88,35.67,11.09
16.92,64.81,40.06
35.99,55.62,41.91
-2.57,74.05,13.15
30.78,55.95,22.45
27.1,18.64,7.01
-12.45,48.98,15.52
29.43,88.14,22.41
1.23,27.18,14.32
38.38,24.51,38.04
38.77,41.65,28.49
4.57,92.44,1.85
-8.79,78.24,12.14
10.03,61.42,34.86
18.1,77.97,34.99
27.2,57.22,42.04
31.33,59.29,25.14
13.84,47.53,36.7
28.05,48.7,6.91
-3.83,25.68,41.68
-9.18,87.43,22.83
4.18,54.29,44.76
39.6,57.54,25.35
34.32,53.42,1.24
12.5,57.84,5.42
2.34,60.11,42.22
37.57,30.43,11.5
-5.59,75.82,14.25
-4.02,74.19,38.96
-6.79,87.19,2.91
-4.0,79.2,6.11
-8.75,29.45,11.93
12.58,39.67,25.42
19.14,91.07,4.67
13.94,42.87,21.61
-14.43,73.11,19.6
28.73,48.88,13.29
-8.76,16.09,43.62
-14.79,79.51,24.82
27.81,35.45,42.38
-5.49,68.16,23.19
6.52,36.59,34.82
16.77,32.65,14.45
24.58,65.91,0.86
-2.65,55.83,43.47
-9.93,32.57,3.45
1.56,86.67,16.54
28.53,68.12,43.18
3.88,21.62,41.63
-5.0,66.97,35.79
34.61,92.54,27.69
10.77,42.4,41.1
7.58,48.87,4.09
32.36,85.8,33.49
28.89,62.67,38.75
12.61,82.06,28.7
18.51,78.54,25.57
0.63,87.11,12.18
-1.18,70.32,25.74
-3.59,89.36,13.14
13.3,61.85,20.59
35.35,76.87,13.3
-11.24,82.24,7.81
37.42,34.55,16.49
27.05,74.35,27.8
28.26,85.02,3.06
22.41,71.84,23.0
-5.12,41.54,12.21
38.0,57.65,37.41
3.82,16.61,10.35
27.43,77.24,23.76
26.14,33.85,33.25
36.35,50.75,20.04
26.11,48.46,15.63
3.64,80.9,16.51
-13.85,71.12,30.18
-2.16,72.68,26.76
21.32,70.51,34.11
-3.74,16.57,1.29
14.22,69.48,29.63
23.84,28.03,18.99
-3.81,73.46,33.67
11.55,68.33,9.58
17.47,48.16,37.99
38.59,24.23,34.92
-5.91,18.95,39.56
24.53,78.86,10.36
-9.24,70.74,18.74
-9.25,65.04,5.3
-3.82,82.99,24.09
20.92,60.69,15.69
29.22,40.49,23.5
17.08,81.76,28.55
30.58,66.68,22.44
6.07,47.1,19.27
18.68,61.22,25.04
2.42,35.62,8.54
-11.46,90.27,27.25
11.99,22.05,10.22
38.86,26.68,37.54
14.05,38.08,41.75
11.76,86.24,40.38
9.88,71.87,25.18
22.11,80.4,37.3
7.41,79.21,29.02
35.51,29.87,1.2
-5.53,33.59,39.25
3.65,47.92,0.8
-13.16,34.44,37.28
33.08,49.57,36.31
26.89,46.82,1.85
-9.67,87.65,6.08
15.79,40.51,1.39
19.01,45.11,10.34
15.75,73.34,26.73
-9.44,59.64,32.06
14.73,61.94,6.74
-3.12,34.21,34.31
26.49,24.17,32.35
-6.53,32.62,33.37
-13.31,37.54,2.53
31.19,43.87,12.51
3.59,71.65,22.78
21.06,72.46,13.19
9.9,24.06,15.12
-13.32,26.11,43.45
16.7,26.22,8.36
-3.57,67.0,10.61
-6.37,47.29,37.44
9.37,61.46,44.19
-5.96,85.74,19.27
-4.99,68.26,35.84
6.4,65.0,36.7
-9.39,35.38,37.05
-5.66,79.46,32.58
1.66,20.94,31.43
12.08,30.97,32.69
4.73,32.92,10.56
16.43,39.64,11.71
-9.41,15.41,34.24
-10.92,35.45,20.44
-10.28,25.09,39.89
-12.57,92.01,27.01
5.7,47.63,28.08
-2.0,38.3,6.98
10.84,34.7,38.38
2.74,72.03,27.91
33.44,39.05,30.77
-4.49,43.47,44.91
-4.91,49.05,9.3
-9.57,17.19,17.15
18.77,52.24,40.92
-8.87,71.85,25.94
-10.83,71.95,40.37
36.7,40.37,0.68
-11.03,60.17,8.02
2.46,36.94,20.82
7.24,46.82,12.93
20.11,31.39,1.25
20.01,49.54,42.05
-13.47,56.42,8.71
-7.14,31.63,6.78
36.7,21.28,30.17
7.47,55.29,37.05
5.65,65.84,13.69
-14.14,68.52,32.72
-12.58,42.95,12.66
-10.42,79.92,7.98
17.84,37.26,15.37
2.28,37.16,1.23
-14.95,24.12,11.1
-4.14,91.47,34.51
28.63,29.23,4.3
0.02,77.24,26.26
24.49,59.51,34.12
0.57,63.42,37.69
15.55,90.3,5.89
-5.51,40.61,0.49
7.41,18.17,26.35
-1.14,75.97,36.36
11.23,33.82,21.52
11.47,40.42,38.47
18.35,17.35,1.13
34.91,75.74,44.32
-0.84,69.13,12.71
23.35,25.19,15.94
13.72,33.47,0.05
0.11,78.49,27.45
20.71,28.42,13.78
0.02,34.97,9.4
35.73,90.78,18.02
10.63,51.32,26.89
6.02,88.62,27.01
-9.66,43.89,29.65
-5.33,33.59,4.51
-7.81,75.44,6.55
3.98,43.65,25.49
-6.29,36.75,3.63
33.64,66.85,18.4
29.09,15.82,34.76
-2.74,49.55,32.64
31.4,90.37,11.19
25.96,37.59,23.98
33.58,47.33,26.81
0.92,66.85,29.89
-11.75,86.33,10.24
-4.92,62.69,39.49
7.52,63.94,44.9
37.36,20.98,2.51
25.22,36.26,17.24
-14.48,71.68,36.64
3.32,81.7,2.1
-6.72,48.12,10.82
-2.88,52.56,4.16
14.32,36.44,18.48
-8.64,38.64,4.61
19.99,55.62,44.22
-14.82,25.11,5.29
23.42,45.19,28.13
27.54,34.73,9.71
25.54,82.33,20.07
-14.43,83.42,40.04
37.44,41.05,7.68
39.54,42.36,31.88
35.26,26.91,4.03
35.58,52.83,32.02
38.3,66.75,32.14
23.57,31.41,9.45
-0.96,30.95,0.33
-0.36,27.9,29.5
-14.0,78.85,9.96
-11.31,44.33,6.12
-11.83,77.21,16.0
3.12,43.78,7.11
17.76,35.03,18.72
34.38,23.66,4.59
-12.21,45.35,25.11
-1.26,24.3,21.07
7.72,39.69,4.0
18.29,31.71,11.31
-14.01,22.09,13.2
27.9,27.85,35.98
30.58,59.77,13.55
31.2,89.66,15.18
4.69,27.57,37.48
2.02,43.7,3.27
24.61,46.89,37.87
33.76,75.19,42.4
25.99,77.82,35.69
-4.77,69.89,44.15
38.72,33.85,28.18
36.45,17.79,3.7
-11.31,25.92,11.45
-9.66,35.75,41.94
38.58,66.04,40.73
26.17,84.26,22.14
28.42,46.76,17.51
24.31,86.66,35.46
-8.93,31.41,36.5
31.55,22.6,20.93
23.77,56.14,36.21
-2.32,51.97,0.16
34.31,31.21,9.94
-0.83,37.91,27.96
-10.59,71.12,13.18
-5.43,74.34,2.34
3.86,20.75,26.1
7.1,62.06,39.06
13.09,40.58,27.46
19.77,59.09,32.11
0.47,78.13,27.58
9.23,24.81,36.19
-9.15,77.67,42.42
11.07,16.27,39.36
39.64,73.52,3.71
-9.3,48.26,35.57
-0.43,80.78,15.58
23.82,35.29,8.59
8.13,55.13,34.72
13.68,89.53,3.09
11.54,48.13,3.13
34.57,60.52,39.69
20.81,45.29,8.42
12.18,32.45,41.1
8.03,88.68,20.32
35.23,66.85,31.63
9.22,59.72,31.67
10.84,39.67,32.77
21.52,39.07,42.33
-13.81,26.28,4.43
-14.87,30.04,33.26
32.01,70.37,14.38
5.18,51.45,38.62
-7.05,60.5,30.39
9.94,46.11,28.56
13.94,47.28,23.25
32.26,55.41,22.89
14.98,38.9,8.17
30.52,62.34,30.4
-6.57,92.84,4.21
19.91,59.53,36.13
-6.77,23.5,31.53
-1.72,48.27,30.12
-12.55,45.74,32.23
36.83,47.22,19.71
38.43,22.05,31.12
15.84,72.99,13.7
-10.08,73.34,25.02
36.01,25.32,11.18
-13.5,39.51,38.83
13.88,57.7,23.46
12.87,24.28,21.42
-14.16,67.45,3.81
7.68,63.34,24.11
7.35,63.2,34.34
5.01,38.92,44.11
39.11,44.95,12.9
15.87,77.52,2.43
14.22,18.53,39.76
27.78,18.87,41.1
0.91,77.16,26.24
35.89,34.99,35.53
3.29,59.26,17.11
39.98,29.59,13.8
8.3,63.64,20.56
26.08,71.2,11.84
17.65,55.02,20.26
18.54,37.85,5.07
-4.34,38.78,44.78
15.24,79.58,32.95
4.39,51.93,22.26
37.19,55.39,21.53
34.85,42.51,21.12
-11.5,42.57,0.36
38.98,40.81,5.72
-3.42,41.85,35.59
15.96,62.0,26.5
-3.84,79.67,1.92
12.99,64.11,44.69
-3.37,29.21,19.59
35.2,24.62,18.72
14.3,61.24,11.66
27.32,53.15,14.81
-7.69,70.72,22.41
-10.51,45.98,13.7
23.33,78.5,30.47
6.11,34.38,9.27
32.63,22.61,26.93
-8.21,92.36,27.9
34.18,33.94,44.5
19.55,18.94,19.26
19.3,67.18,3.82
-7.72,78.72,21.14
32.68,18.79,35.03
29.19,21.94,11.62
15.54,74.99,30.94
28.04,33.32,33.5
1.7,74.09,13.71
26.83,62.2,11.15
-13.61,42.15,41.59
20.18,42.37,36.5
31.61,70.19,37.78
-5.33,78.46,5.8
2.67,63.78,17.58
27.0,57.45,15.84
22.66,31.89,8.23
39.12,86.44,39.56
-4.22,35.2,21.69
13.66,41.67,12.32
18.18,83.02,35.93
20.09,56.31,1.82
14.59,37.16,0.73
-9.49,41.34,23.6
3.76,59.34,0.78
15.1,66.9,22.12
39.54,71.5,9.84
-10.35,62.62,19.78
22.16,52.7,1.21
31.57,36.1,19.1
28.08,29.54,4.36
10.02,36.28,16.21
8.24,75.71,9.4
26.45,81.03,21.17
13.18,64.05,33.8
-12.56,75.1,25.17
27.92,69.07,13.74
7.55,78.62,33.4
2.03,69.24,22.64
-2.39,27.74,23.31
-6.09,78.67,6.78
4.8,72.11,13.33
21.48,60.19,24.81
18.64,24.79,36.33
-1.1,45.04,21.41
12.4,46.08,39.01
-2.64,83.39,1.58
9.91,75.2,20.33
18.34,70.44,21.4
-12.34,57.71,0.81
0.1,59.75,7.05
18.88,81.34,11.74
0.38,28.95,18.59
12.19,24.82,27.57
-11.13,58.73,18.16
-4.76,68.13,10.32
35.4,58.32,14.93
-9.35,24.19,12.36
-7.0,27.39,36.21
-12.97,65.87,31.9
7.87,27.86,11.11
14.24,38.61,0.87
36.3,75.32,16.34
13.74,59.04,4.35
11.11,17.44,44.57
37.86,73.7,44.86
-1.65,32.18,4.61
22.61,50.53,23.61
4.86,44.19,11.1
1.45,71.44,9.88
10.8,34.77,43.81
9.21,61.91,26.95
-13.16,86.3,9.05
-1.87,49.96,1.06
2.86,72.35,19.13
0.36,22.64,36.27
-5.93,23.69,1.77
36.98,87.7,30.31
15.09,80.13,40.3
21.33,25.48,6.66
19.81,25.59,4.06
37.0,90.9,25.24
38.52,52.33,28.02
-1.04,64.59,26.87
32.36,20.61,4.2
-8.33,86.87,15.09
9.69,77.17,25.09
20.23,32.81,4.64
37.08,69.06,28.58
30.55,47.19,7.75
-6.68,85.93,14.51
37.98,70.18,2.57
14.5,84.45,14.14
24.31,25.85,35.46
7.19,62.13,43.52
10.35,91.17,32.32
-14.42,24.52,25.47
-6.57,82.35,8.81
-13.2,54.57,18.14
-2.42,77.69,23.66
12.46,35.5,37.58
1.25,17.15,34.68
20.62,18.96,38.81
36.43,29.04,37.44
24.43,19.42,39.46
-4.98,49.62,31.38
-0.19,82.57,27.49
-7.02,21.69,37.03
-2.65,32.5,43.95
26.1,35.11,20.46
33.98,18.51,18.22
25.7,67.85,28.7
21.38,56.57,35.02
38.2,81.91,27.88
8.96,72.72,19.13
37.24,77.51,27.04
36.07,71.19,28.93
3.91,82.52,37.42
-3.66,67.0,37.0
-9.29,17.62,28.95
39.36,72.91,2.58
14.21,41.36,21.32
-1.93,53.42,13.61
17.42,49.03,25.06
9.52,76.51,25.69
27.6,26.47,2.26
-6.97,21.68,31.56
34.47,63.09,29.42
28.46,67.48,16.5
25.81,31.58,33.06
35.52,23.75,8.77
2.55,43.59,33.56
24.79,31.95,12.61
-11.8,76.09,3.71
4.7,80.17,19.03
14.68,73.84,26.24
36.25,48.72,8.0
27.99,23.49,13.29
-8.96,53.88,12.53
27.23,86.59,37.9
-8.04,54.55,9.38
30.01,49.04,25.66
29.69,92.32,22.67
35.33,20.74,39.86
39.88,51.82,11.76
-11.71,90.01,30.58
-13.72,69.0,15.32
22.23,42.76,40.28
-8.05,87.14,27.87
26.79,59.03,0.82
-2.28,67.82,1.67
-13.58,26.96,24.67
-12.19,75.54,15.4
8.2,85.02,11.68
33.04,44.73,20.89
39.56,54.55,2.12
26.37,28.35,7.82
-10.24,15.32,27.98
39.53,50.88,19.15
-11.0,77.75,10.94
-4.41,79.47,36.09
28.71,54.95,41.63
-2.95,61.27,16.69
9.44,46.25,22.65
8.81,46.42,22.26
-2.03,65.18,40.5
23.09,67.37,33.58
-4.93,66.74,37.38
13.76,46.97,14.07
28.32,15.69,34.64
9.75,88.97,33.73
35.5,84.25,19.69
17.0,28.01,27.94
-7.82,30.35,43.95
30.08,72.24,24.86
32.24,23.63,18.16
19.18,65.42,33.97
28.09,75.98,29.12
25.9,66.08,22.82
12.67,58.75,14.13
15.91,22.57,35.56
6.47,41.19,39.92
23.18,30.15,3.34
-0.89,75.2,29.86
14.47,28.96,44.75
10.67,48.27,13.84
-8.34,77.23,1.91
13.37,46.14,16.72
5.0,44.75,40.16
3.59,19.06,37.39
-9.73,32.17,8.51
32.42,34.96,21.08
25.08,62.85,32.03
15.91,33.89,2.76
30.7,60.33,6.28
14.04,59.31,23.46
0.14,77.0,19.52
26.34,46.47,41.06
6.11,57.69,39.86
35.87,27.63,38.91
2.92,36.07,31.8
0.15,86.5,21.89
2.47,44.16,5.9
4.83,32.73,18.36
10.53,65.88,15.18
-13.08,72.44,7.42
-11.91,34.21,18.3
6.24,53.21,2.97
1.29,23.44,37.23
19.21,28.21,7.5
19.13,86.2,39.71
-10.53,16.17,16.19
-2.5,62.24,0.46
19.56,70.12,42.64
34.37,32.88,32.52
-13.08,33.42,44.58
8.77,39.73,34.25
26.38,20.85,8.73
4.99,45.33,36.35
26.21,82.78,26.29
-4.61,75.87,16.07
-7.6,40.08,3.41
23.57,55.71,22.03
-3.04,29.95,40.98
-12.82,62.37,39.2
21.38,55.16,15.88
25.04,78.78,3.58
28.48,36.86,35.34
-13.83,41.42,3.48
20.41,55.49,7.7
26.07,39.33,44.6
17.16,85.0,21.1
26.44,22.1,44.54
11.38,18.59,2.06
26.87,35.68,33.83
32.36,23.82,25.93
-14.96,21.97,6.18
36.24,29.3,7.09
32.32,77.76,38.86
27.32,50.92,44.82
-1.96,68.16,11.53
6.53,28.86,30.44
23.25,54.93,39.93
8.95,77.65,11.92
26.37,33.67,2.87
32.3,21.35,6.7
18.4,58.47,19.92
23.14,86.33,11.8
-8.9,68.14,20.17
18.39,57.32,14.74
-10.12,67.29,21.78
-13.81,21.61,19.35
25.58,37.72,35.09
31.66,30.99,11.28
23.18,75.4,16.69
20.37,88.14,17.43
22.67,38.12,19.83
37.9,26.2,23.54
0.98,39.9,42.29
23.04,37.49,0.32
9.41,28.97,30.89
8.46,82.35,32.93
24.81,23.56,6.04
18.58,91.84,30.63
30.54,55.19,25.34
25.54,72.12,18.08
30.68,79.3,16.79
-9.81,59.65,31.52
16.55,71.62,32.17
-5.21,25.3,31.62
5.3,61.94,44.16
21.75,29.26,29.84
-13.24,70.21,3.83
-14.98,51.09,16.12
37.86,89.83,20.7
9.54,25.94,35.32
-12.24,81.2,17.97
-12.09,65.1,38.2
37.38,34.25,8.77
38.53,54.07,43.59
4.03,48.21,38.95
-5.05,48.31,25.81
8.75,92.67,42.87
-13.29,23.62,39.34
16.03,76.29,3.92
0.15,89.21,28.34
11.07,24.07,1.41
0.24,90.19,18.74
7.66,91.03,24.34
26.91,70.83,2.4
5.99,53.46,11.06
-4.78,71.92,20.07
35.13,45.91,15.83
23.76,30.26,8.67
-9.06,82.32,37.82
0.25,65.12,30.05
11.55,59.39,7.86
18.3,48.91,22.79
4.92,79.87,5.47
31.64,48.52,23.85
5.34,25.94,16.15
16.98,63.02,35.37
7.48,68.94,41.68
36.68,79.45,4.32
-4.21,30.52,16.42
23.62,39.08,44.38
29.18,22.09,0.78
25.33,35.86,12.46
-8.43,23.71,22.17
-10.65,49.94,13.42
34.41,73.73,30.07
16.14,28.21,39.48
25.63,17.87,12.46
33.67,24.31,19.72
-1.42,78.94,22.67
11.25,35.69,39.52
37.12,43.32,27.2
7.48,61.25,10.63
11.42,20.01,4.73
10.14,84.88,31.27
15.17,41.1,31.73
31.64,73.27,44.97
7.35,24.33,29.55
4.47,21.22,40.68
19.48,33.87,42.84
-9.1,17.82,34.23
37.21,37.73,18.93
-4.64,44.52,36.6
4.95,57.74,26.44
25.91,35.68,0.25
17.0,57.88,9.09
-3.18,16.16,15.99
23.02,33.91,5.57
32.95,22.28,4.98
-9.6,48.83,41.55
12.87,19.15,32.77
0.59,37.18,3.6
-5.53,88.72,8.58
16.42,76.0,18.93
39.0,55.82,19.99
36.18,17.43,40.06
35.59,51.31,35.22
34.41,38.17,32.63
29.54,77.93,13.84
24.62,68.04,16.43
33.54,24.4,33.8
-13.13,86.12,34.36
-5.69,30.77,8.22
30.81,41.92,24.63
-6.2,18.36,44.59
18.09,64.22,8.03
-5.55,30.62,26.89
14.78,84.3,21.46
36.71,92.81,37.43
18.55,86.12,11.17
38.7,74.84,14.21
7.68,79.81,13.35
8.67,15.53,42.16
11.98,75.96,43.84
12.29,53.86,18.91
-7.5,50.86,26.22
12.29,70.41,21.3
29.37,83.27,5.6
-11.63,84.92,33.63
3.77,67.15,27.11
-9.82,25.59,22.99
-14.2,61.28,32.26
31.47,62.08,5.07
3.91,41.31,32.36
1.65,62.85,40.27
-3.56,81.86,1.69
1.43,58.7,17.83
38.97,79.19,1.32
25.92,36.46,5.02
12.29,27.59,4.01
-3.42,17.63,6.91
-13.98,68.99,43.05
37.52,21.48,1.2
23.97,56.2,37.06
-8.49,39.84,35.67
-5.06,38.93,31.75
-3.1,79.47,5.97
-3.72,39.2,37.55
13.68,71.54,27.18
7.0,59.13,15.42
30.64,28.41,34.01
37.42,40.55,8.45
14.62,87.47,14.73
-7.33,91.25,19.02
1.67,39.23,35.47
17.39,15.12,16.14
-0.02,62.78,31.76
29.13,71.72,37.22
0.58,51.41,36.59
16.4,49.15,31.47
1.49,83.13,38.47
-11.34,43.27,44.25
-1.37,58.76,11.17
37.75,63.47,17.89
33.33,21.43,2.79
3.35,73.48,15.21
25.73,46.18,42.16
30.81,25.5,7.61
34.55,16.98,37.28
9.71,47.7,33.16
14.45,22.27,34.05
4.27,63.57,13.86
-4.22,20.65,15.57
7.17,75.7,25.49
16.15,39.63,23.28
17.9,58.45,33.35
35.41,30.72,7.78
20.63,58.64,43.96
4.33,48.77,28.31
21.6,33.05,4.86
7.63,50.11,17.87
-6.81,49.51,41.71
27.63,17.98,37.38
-6.26,23.83,4.65
28.66,71.5,37.29
32.16,50.5,32.7
25.6,73.33,27.1
19.3,69.62,21.35
-11.86,63.72,24.4
36.34,67.63,37.85
-11.09,32.66,29.68
28.69,86.19,28.44
-7.39,40.73,12.08
-13.2,90.39,19.75
36.16,25.59,9.04
-4.77,52.15,19.55
14.55,77.89,3.24
-8.76,17.72,34.61
19.99,47.6,5.01
32.76,75.74,17.03
-2.46,54.3,26.2
1.49,40.8,12.92
19.19,37.35,36.59
18.57,73.15,0.0
29.37,89.09,13.34
30.42,73.85,20.14
-14.43,33.1,25.75
30.59,29.76,31.0
18.81,27.09,7.63
1.34,83.63,7.42
-14.65,33.4,20.3
10.28,70.29,42.08
17.25,58.67,36.15
5.5,40.88,26.88
26.02,81.5,28.33
-10.75,22.73,4.89
-5.79,20.57,44.58
32.67,25.67,29.55
35.69,21.35,34.06
9.75,61.16,43.98
15.62,32.27,17.74
22.91,68.72,22.74
7.79,24.99,26.5
27.9,43.81,0.19
13.89,47.81,24.11
31.43,47.6,30.05
22.03,20.34,20.72
25.77,51.76,10.61
-11.76,34.64,21.19
26.42,62.8,2.14
10.81,25.11,21.11
3.41,92.1,7.02
8.71,67.21,16.91
-5.44,83.09,18.35
-14.87,88.28,22.29
21.82,81.02,17.26
30.67,70.44,27.69
36.17,87.32,23.92
14.24,65.57,32.79
12.68,65.57,20.08
32.32,57.58,5.83
5.66,31.98,44.23
2.51,57.85,27.82
32.98,45.86,8.96
-5.77,61.78,7.94
28.21,55.32,34.35
33.01,34.03,5.76
27.41,42.72,15.67
11.22,32.57,43.83
35.58,68.53,15.73
-7.5,79.39,17.11
8.93,51.42,18.13
37.88,79.85,35.61
-8.77,90.51,10.44
27.05,23.37,39.94
7.32,23.39,30.06
-12.92,59.79,7.14
-12.12,76.11,5.96
8.67,41.7,16.85
32.2,52.31,39.85
27.97,48.63,15.18
17.82,73.01,21.2
-14.95,32.01,25.12
6.17,18.03,26.01
5.02,79.8,30.73
-12.0,56.5,43.35
-5.36,81.57,5.03
31.41,40.2,11.31
15.36,82.32,32.46
-8.15,19.89,18.17
-11.99,24.79,8.92
24.07,82.31,34.42
5.39,88.9,33.28
37.59,80.43,42.26
25.76,57.37,38.86
17.08,65.9,41.73
27.72,58.73,5.5
28.57,75.92,40.09
-5.61,66.67,15.35
15.18,43.9,28.66
30.07,67.21,18.85
4.53,17.71,42.78
-9.95,77.54,32.52
-4.92,50.93,40.3
17.94,24.73,9.42
34.35,72.5,12.84
19.64,92.68,24.9
21.68,40.28,33.17
13.56,47.71,40.33
-11.71,71.2,6.78
29.05,34.7,33.56
18.33,80.21,38.01
24.07,16.45,14.87
32.87,15.72,19.85
-0.79,54.79,7.9
25.99,56.4,29.33
-8.83,74.52,31.72
27.93,55.49,30.38
-9.36,55.61,43.38
2.21,60.04,13.89
1.31,61.0,2.53
21.58,64.89,22.05
27.86,71.92,8.26
7.48,23.61,7.17
26.25,24.86,17.26
25.5,38.88,13.44
-12.37,29.28,0.46
19.19,33.39,30.44
28.96,81.87,18.15
15.99,89.89,22.66
12.49,30.96,2.65
12.31,63.65,6.19
-12.91,75.71,15.56
30.81,62.63,24.97
-2.98,46.69,40.93
-7.94,40.68,27.27
17.66,35.92,44.51
27.05,40.16,43.45
-0.26,15.03,24.57
-9.45,26.96,12.66
-6.66,84.38,17.34
-2.99,49.48,20.91
-8.77,62.2,43.47
15.11,54.78,1.74
9.66,75.11,36.3
39.27,81.44,22.96
38.68,72.05,31.56
18.27,16.36,13.05
1.5,52.05,27.36
5.24,57.38,13.3
13.1,83.89,33.15
5.32,25.9,3.82
37.55,76.48,33.29
-3.11,45.31,12.66
26.77,66.21,44.18
13.07,86.79,24.36
20.12,74.77,1.55
1.76,83.83,26.27
38.58,45.13,0.09
26.15,80.28,24.48
4.73,59.18,8.7
14.29,44.94,38.9
-8.73,22.08,4.92
25.63,21.7,23.68
34.29,40.23,43.74
21.79,67.16,12.5
25.59,63.5,0.08
-8.36,85.49,23.63
21.9,91.15,3.17
1.3,17.65,42.52
28.21,37.17,15.5
13.19,26.2,28.51
24.54,39.04,35.87
0.23,82.07,5.37
34.73,27.08,17.33
-0.15,24.1,40.31
-3.97,37.78,37.93
